Experiment;Best solution FA
1;21.104614335964055
2;21.44375664052597
3;21.351866597188092
4;21.374625966500453
5;21.342049686428375
6;21.4013277675584
7;21.34736668711711
8;21.268325995666164
9;21.472127662788534
10;21.247450623479263
11;21.396804654654666
12;21.44228655580144
13;21.2674449889948
14;21.29052429923027
15;21.36389290299396
16;21.53676127748846
17;21.18525633985147
18;21.340019690599917
19;21.340853315047845
20;21.352927593795567
21;21.47701283838867
22;21.265622443630583
23;21.42210060220781
24;21.417283817743517
25;21.274320084947774
26;21.37983634608949
27;21.360747734253287
28;21.404308487435422
29;21.35253557492857
30;21.26730092611019
31;21.127124816938526
32;21.153035366825314
33;21.397591386293303
34;21.28335122420873
35;21.40035519652478
36;21.43189498429988
37;21.411642838948886
38;21.31041534320993
39;21.0138721849906
40;21.32250494100566
41;21.457029058770733
42;21.42594927243348
43;21.304854425175403
44;21.192740536378164
45;21.44656332024525
46;21.36532656535638
47;21.269950258263236
48;21.37432680105687
49;21.299414776299535
50;21.427884441990702
51;21.351013550186735
52;21.194584946837523
53;21.47589296669359
54;21.338140310693333
55;21.17521316614536
56;21.267789309311954
57;21.081611880989698
58;21.312194348119778
59;21.407311653329547
60;21.284613790189898
61;21.43326011442245
62;21.357933593159746
63;21.42972555629364
64;21.2556621318268
65;21.419044677169687
66;21.378163407352105
67;21.35973702167313
68;21.276661882563232
69;21.19366536934552
70;21.353285068199682
71;21.23307586299736
72;21.372670333715234
73;21.396641543155038
74;21.167245840537888
75;21.297125591145363
76;21.27502083164245
77;21.297277138587756
78;21.355089889474332
79;21.378913251794007
80;21.325088923795594
81;21.403765673302622
82;21.412838774597635
83;21.283690396861047
84;21.26718213816852
85;21.380985294495314
86;21.15040975416064
87;21.34013109923365
88;21.337345295599683
89;21.320168956986112
90;21.21089407500408
91;21.371468265894155
92;21.33237090824812
93;21.406255138050017
94;21.334026530979738
95;21.21046391298242
96;21.292388592529093
97;21.283318988637138
98;21.414375709767686
99;21.368444312720975
100;21.342131703972452
101;21.439007966725388
102;21.293430965018544
103;21.431206799724265
104;21.312465530381264
105;21.32053537670842
106;21.212515289856654
107;21.237798683110196
108;21.312336057843382
109;21.415143748685452
110;21.356174110306196
111;21.31900234655969
112;21.276884776580104
113;21.274690259906027
114;21.30646816833902
115;21.411387535986844
116;21.38577985971391
117;21.295954282566587
118;21.210772536915833
119;21.452116781063797
120;21.279626902982102
121;21.275690073161215
122;21.31129308640648
123;21.269187456120385
124;21.353327609882353
125;21.362911774108575
126;21.39032648809825
127;21.343678541977074
128;21.267656443350795
129;21.29713383539629
130;21.401791556747508
131;21.420955605833434
132;21.52561175012493
133;21.239323187860066
134;21.448468972256755
135;21.363699949014723
136;21.359997549413315
137;21.441936726652806
138;21.302160589151978
139;21.251520036369733
140;21.35032670689699
141;21.40317577586816
142;21.42762754115045
143;21.33211408601627
144;21.39705570267402
145;21.395033557946288
146;21.4088356658132
147;21.407836038452288
148;21.383460674510562
149;21.42144632723284
150;21.358306634861748
151;21.419208965747927
152;21.4002385551679
153;21.40690039395891
154;21.445452425115587
155;21.41838322498852
156;21.36615040197366
157;21.170846558588387
158;21.431410484133856
159;21.34875763903009
160;21.36500217250378
161;21.29748165271221
162;21.32648261740647
163;21.28432109122418
164;21.445788036317282
165;21.338038826400144
166;21.402415326433637
167;21.34591265517229
168;21.2887982986953
169;21.31936817533278
170;21.07321477128138
171;21.40758630697741
172;21.346647382571827
173;21.139538611550023
174;21.328973182837682
175;21.273217924152057
176;21.3046985484583
177;21.36521754797863
178;21.375750854893283
179;21.390348232385964
180;21.367353155908333
181;21.331101891510176
182;21.307699569307953
183;21.389149346881734
184;21.311577007071516
185;21.317173767140684
186;21.362485868884125
187;21.3708908906111
188;21.428500893920663
189;21.32416905732433
190;21.41632966045777
191;21.28801298764881
192;21.350487011881228
193;21.486177523441146
194;21.444130900955937
195;21.16050398715552
196;21.333098340640532
197;21.427710471333892
198;21.317482161810343
199;21.177709456365616
200;21.271087065940442
201;21.35298797647057
202;21.191965405693256
203;21.28289405055233
204;21.367597441600495
205;21.3142200928409
206;21.261115463504662
207;21.316819298783113
208;21.276714601405597
209;21.35679397792902
210;21.21618824315401
211;21.453331038517636
212;21.318439852429773
213;21.005912324632135
214;21.433079645710485
215;21.25486366684839
216;21.32265762830747
217;21.353154310604694
218;21.38021641833
219;21.196649773215828
220;21.393118337374066
221;21.46459316388065
222;21.38141507544056
223;21.38021804640405
224;21.41637340212226
225;21.136606005298738
226;21.345333835131296
227;21.454280767493017
228;21.211096372877595
229;21.288343159883407
230;21.388792634612763
231;21.235157124600295
232;21.193231685954014
233;21.213085617046936
234;21.168471692041745
235;21.307162270075896
236;21.146193989432184
237;21.31861310880103
238;21.329317371200297
239;21.11715339840556
240;21.38233255623043
241;21.33727716254837
242;21.299948508478785
243;21.198507619121244
244;21.327458638633725
245;21.410045753328387
246;21.396812378018087
247;21.29068582592955
248;21.262481872945756
249;21.282262462326
250;21.370968756896545
Mean;21.32952239702292
Stddev;0.08926923286429049
