Experiment;Best solution SOMA
1;5.373813560689119
2;4.949911958094091
3;4.628729269388835
4;5.5229234269944
5;4.96948076388208
6;5.187257421571892
7;4.900296201076305
8;4.7770055409531755
9;5.466500033088239
10;4.924515662483345
11;5.222118977210258
12;5.286465097490063
13;4.886051947941185
14;4.975955297949394
15;4.16376760602542
16;5.958122774860682
17;4.822005141356411
18;5.961073643593052
19;4.954625651652322
20;5.237395782836884
21;5.354588878267259
22;5.660849059297422
23;4.908124349733865
24;5.223460457502781
25;5.094584706809798
26;4.2530542059551895
27;4.762114773953882
28;4.989522469113479
29;5.24374478701763
30;5.885397814103804
31;5.2373952799317625
32;5.492978555540489
33;5.617252543603851
34;5.673894734333842
35;4.82144257956781
36;5.108415612492029
37;4.7840229728994235
38;4.9708932298919954
39;4.731692292534746
40;4.840285545115925
41;4.901470441323781
42;4.8226094283102245
43;4.673141969631404
44;6.054760366686525
45;3.788881338559486
46;4.242157697357394
47;5.087930585647176
48;5.282309562386563
49;3.6668923480179356
50;5.606979712792272
51;5.328769057473957
52;5.29769338119068
53;4.615371796361563
54;5.108786234388657
55;5.073253402493344
56;5.4553426759454755
57;5.453840461308176
58;4.7104322634575
59;4.615735436771471
60;5.0563576240872585
61;4.564156211098536
62;3.9429744853658106
63;5.2273575563564485
64;5.384629176869016
65;5.423122889141469
66;4.9723105150373605
67;5.153828158552117
68;4.977652951155736
69;5.199430932347207
70;5.598546006251972
71;5.147128802501781
72;5.263406129108759
73;5.347235185722602
74;5.603466754350883
75;6.161732093867389
76;5.580388338354285
77;4.866229002758074
78;4.955692370591919
79;5.7516492167677535
80;5.538067456212312
81;5.618961575128312
82;5.56664728893069
83;5.179647515484344
84;4.450019634792577
85;5.688205509188108
86;5.496090677021245
87;5.59597798864652
88;5.386553296164857
89;5.178858729214929
90;5.425252627703301
91;4.8045882326148135
92;5.957676876952577
93;4.7143042349322695
94;4.927164644844019
95;4.789987878794717
96;5.2097073741500814
97;6.0291755190917495
98;5.197112620170548
99;4.797246937190384
100;5.647134940846862
101;4.983975085998255
102;5.858058901608561
103;5.732982769400602
104;5.368009269892563
105;5.714898195618338
106;5.184508419373046
107;5.151406690962622
108;5.564405219149159
109;4.352566676744071
110;5.530408275602949
111;5.781554904882635
112;5.415924360616457
113;4.961809643421168
114;4.504726374234801
115;5.091047196538618
116;6.0441055920962095
117;5.288390244813033
118;5.287129666285933
119;5.491235365084515
120;5.066547826798706
121;5.438836335817758
122;5.296436304860948
123;5.280566580973128
124;5.6072125155993895
125;5.020512049193537
126;4.50743010128438
127;5.48391333246237
128;5.4891231876810505
129;4.912180271003567
130;5.047834436800232
131;5.305788043282956
132;4.757448453016974
133;5.138787833706464
134;5.471351494202202
135;5.607448767908668
136;4.902165181133627
137;5.446718164773685
138;4.736205141982277
139;4.976017346663817
140;4.622864127877913
141;4.733188125572069
142;5.320919203352748
143;5.115610254420843
144;4.7571066026234785
145;5.895640783321662
146;5.115053102461023
147;3.818215057023731
148;5.458922082817837
149;5.327849476673723
150;4.672733889947071
151;4.713990105447444
152;5.786382249564145
153;4.802790028701728
154;5.229426119128964
155;4.735760176389666
156;5.47274928668187
157;4.934196082102412
158;5.454376899772376
159;5.747096126801063
160;5.756827609627768
161;5.100279674762094
162;4.666270087026064
163;5.223628258268517
164;4.406536955590815
165;5.330393819637311
166;5.696721606440538
167;4.520939610890205
168;5.182682097681356
169;5.791368818101875
170;5.528583521762301
171;5.557837831048036
172;5.282880662039809
173;4.644930254556919
174;5.4815290595381425
175;5.583097182770824
176;4.819327041565478
177;5.512113155667787
178;5.807802570817211
179;5.205445973536939
180;5.56875045597549
181;4.693531848049767
182;5.3551871426515865
183;5.355929177130612
184;5.559843891876535
185;5.386584517848206
186;5.168160485320093
187;5.32018080498415
188;5.927141073243524
189;5.721818248407954
190;4.917965035176067
191;5.49011924384687
192;4.6417380953118705
193;5.326022002745559
194;5.290422195209578
195;4.484285892633214
196;4.854633827934262
197;4.963395512693706
198;5.332288392539501
199;4.669635666520762
200;4.989624068829238
201;4.989746606035314
202;5.0640473735050655
203;4.21040890452152
204;5.671112802990618
205;5.233778106980925
206;4.456256424488816
207;5.1709483630300985
208;5.966243953724534
209;5.419821075814892
210;5.585354339622893
211;5.2488117860823005
212;4.379406343387696
213;5.1971213832122265
214;5.199536372225619
215;5.123978805918428
216;5.234571060656392
217;4.623866495063471
218;5.636490978035329
219;5.458821222556964
220;5.545739691259761
221;4.573844783510799
222;5.414576831404184
223;5.720709201828186
224;4.5985680798334165
225;5.145350790964318
226;5.909375232417822
227;4.706914544869663
228;5.471045235283436
229;5.32411591338595
230;4.473002207802079
231;4.81197491564966
232;5.041634126471108
233;4.329432148522756
234;5.794982072010436
235;5.9098693232846
236;5.184429359057048
237;5.090065348301069
238;5.059197533800058
239;4.9829599449962085
240;4.795802291002513
241;5.436290797951238
242;4.795474913139236
243;6.045395528330978
244;4.751061161013634
245;5.658894077954999
246;4.652019593233833
247;5.4242763505256635
248;5.300510284621005
249;5.701542100140827
250;4.611045932323868
Mean;5.17098070724169
Stddev;0.44855015393343967
