Experiment;Best solution PSO
1;17.633657342686814
2;21.33763418945413
3;21.46045595823446
4;21.347473861348163
5;21.269261811681243
6;21.27853204983453
7;21.3409647789603
8;21.34771055187846
9;21.367026605909675
10;21.382758916629736
11;21.37873001118464
12;21.33972081988804
13;21.320882362274748
14;21.388964439302708
15;21.229028871967603
16;21.36116280171858
17;21.388607982710827
18;21.32858785857304
19;21.416684557548443
20;21.262305198789534
21;21.18253712099215
22;21.442084795737312
23;21.323454251437155
24;21.210865745817642
25;21.3849903504243
26;21.295753867164873
27;21.254035958788887
28;21.28189213268725
29;21.299969193384488
30;21.398975848121562
31;21.350143915896886
32;21.24772393763422
33;21.37612321349946
34;21.434318165708525
35;21.396717834163685
36;21.28063199006936
37;21.426496792898963
38;21.398585835601555
39;21.237466260201366
40;21.425878097057698
41;21.262261644371655
42;21.417893828293536
43;21.258674955231267
44;21.377413886805428
45;21.3543689436319
46;21.068230581199597
47;21.22677772028337
48;21.493910822033886
49;21.379862284242638
50;21.461629266832638
51;21.33223847986889
52;21.431063784128472
53;21.310100595783066
54;21.269862582202155
55;21.289285636297198
56;21.421128299673562
57;21.14989258992151
58;21.378644897732293
59;21.353527139848175
60;21.18309245890604
61;21.265476249725737
62;21.3661792823025
63;21.328080282257506
64;21.11413762552464
65;21.297576472224936
66;21.352983316662918
67;21.257226742567322
68;21.427005984911542
69;21.444043957127523
70;21.406127663852082
71;21.365964080829688
72;21.250554282743714
73;21.191905054208494
74;21.37085454181819
75;21.396797551895617
76;21.30354858398919
77;21.348318554076794
78;21.442544565603473
79;21.35078636063188
80;21.35477852929178
81;21.31324265395328
82;21.406322931824356
83;21.180991067289686
84;21.272711025202696
85;21.290703280223706
86;21.286884977752443
87;21.403697475204012
88;21.386522205093247
89;21.35892571449884
90;21.34203252454623
91;21.406833396868013
92;21.433297691488075
93;21.367696861022
94;21.453252752201426
95;21.344322947548754
96;21.231940557461538
97;21.388292778984724
98;21.43685883707246
99;21.32232249067985
100;21.344909273701923
101;21.448480291926877
102;21.240646126289672
103;21.246702964616876
104;21.4163338134297
105;21.244741777663727
106;21.451206964020034
107;21.297853207558664
108;21.382205347349526
109;21.322518076845455
110;21.299231580293537
111;21.344551289809363
112;20.957071534017608
113;21.307718928034042
114;21.328034051653013
115;21.12974132333969
116;21.256230085568085
117;21.33200111905197
118;21.25644505974038
119;21.38385422677978
120;21.372127144052694
121;21.39726249458355
122;21.169259487172564
123;21.454512208619185
124;21.32944356973246
125;21.37099477471381
126;21.37891594637793
127;21.1289031060419
128;21.268764413330402
129;21.398783493776097
130;21.06287496936108
131;21.260594613841455
132;21.39479949420454
133;21.330213883153533
134;21.439563764251933
135;21.393953897751487
136;21.349685816205962
137;21.377784180952677
138;21.37553396732386
139;21.292319329827272
140;21.38119617160121
141;21.50103301603369
142;21.275443313995794
143;21.440747206302575
144;21.311011326007723
145;21.326761521965036
146;21.375143407403367
147;21.266430971217083
148;21.390800184823135
149;21.127476374003994
150;21.311305163885454
151;21.36228079782808
152;21.264104793894788
153;21.41319537866694
154;21.30870125335917
155;21.40027062785395
156;21.40866360619627
157;21.36560911458285
158;21.261110354352333
159;21.357642370255075
160;21.417404286085393
161;21.346789542934786
162;21.204640524563864
163;21.313059126101304
164;21.378187442994832
165;21.088327323068775
166;21.20859861127823
167;21.31891044199519
168;21.390292737727723
169;21.38285152475911
170;21.30157995755913
171;21.171380807170426
172;21.346217452256006
173;21.37623296559779
174;21.36677941454573
175;21.415681520051383
176;21.346112885271832
177;21.31151833832078
178;21.32149402964357
179;21.28032981620059
180;21.406186239298783
181;21.300087497086253
182;21.261571290522067
183;21.101879908192142
184;21.435240180992476
185;21.218803216834537
186;21.39755273827538
187;21.3577684460294
188;21.300610438371432
189;21.356189668918557
190;21.43260293032177
191;21.401710315117015
192;21.36535109331024
193;21.356954673801322
194;21.42345974946772
195;21.330494707379472
196;21.363924372109217
197;21.19927108082836
198;21.483783605815063
199;21.20434031785104
200;21.421113045456647
201;21.489510617546088
202;21.371599657428597
203;21.32799098662833
204;21.43030715407256
205;21.402978609791393
206;20.968437252734756
207;21.469334785632803
208;21.39392976730863
209;21.15937882514455
210;21.195745570566835
211;21.429535727415022
212;21.43678140000281
213;21.283328024101284
214;21.306425042239084
215;21.327063819707902
216;21.357422915713617
217;21.401652324518395
218;21.34311202222524
219;21.220300723289895
220;21.400450973947528
221;21.361688839868435
222;21.443771084533154
223;21.3623978942481
224;21.380914329969205
225;21.33736936378186
226;21.184968874596983
227;21.345507835994578
228;21.145668568529494
229;21.310527891872145
230;21.396736817143637
231;21.3825147617888
232;21.359922216025037
233;21.189505748956993
234;21.35438020637456
235;21.45448799284028
236;21.33933833793302
237;21.268902265829627
238;21.37325126512753
239;21.338413654230976
240;21.198838063845592
241;21.19189341768426
242;21.305811237790746
243;21.45177604452421
244;21.254724499467116
245;21.44323490601221
246;21.418030669095934
247;21.282249731513613
248;21.342177841887466
249;21.3736886551049
250;21.208816213444248
Mean;21.315272691086577
Stddev;0.2505378326109116
